model,instruction_type,condition,replicate,budget,k,provider,model_id,role,run_id,presentation_seed,status,ok,stop_reason,input_tokens,output_tokens,error
gpt_terra,quality,k_fixed,42,fixed,15,openai,gpt-5.6-terra,primary,run_202,10002228,success,TRUE,completed,3656,1170,NA
gpt_terra,quality,k_fixed,43,fixed,15,openai,gpt-5.6-terra,primary,run_203,10002229,success,TRUE,completed,3656,1213,NA
gpt_terra,quality,k_fixed,44,fixed,15,openai,gpt-5.6-terra,primary,run_204,10002230,success,TRUE,completed,3656,1195,NA
gpt_terra,quality,k_fixed,45,fixed,15,openai,gpt-5.6-terra,primary,run_205,10002231,success,TRUE,completed,3656,1174,NA
gpt_terra,quality,k_fixed,46,fixed,15,openai,gpt-5.6-terra,primary,run_206,10002232,success,TRUE,completed,3656,1229,NA
gpt_terra,quality,k_fixed,47,fixed,15,openai,gpt-5.6-terra,primary,run_207,10002233,success,TRUE,completed,3656,1025,NA
gpt_terra,quality,k_fixed,48,fixed,15,openai,gpt-5.6-terra,primary,run_208,10002234,success,TRUE,completed,3656,1234,NA
gpt_terra,quality,k_fixed,49,fixed,15,openai,gpt-5.6-terra,primary,run_209,10002235,success,TRUE,completed,3656,1008,NA
gpt_terra,quality,k_fixed,50,fixed,15,openai,gpt-5.6-terra,primary,run_210,10002236,success,TRUE,completed,3656,1051,NA
gpt_terra,quality,k_fixed,51,fixed,15,openai,gpt-5.6-terra,primary,run_211,10002237,success,TRUE,completed,3656,1273,NA
gpt_terra,quality,k_fixed,52,fixed,15,openai,gpt-5.6-terra,primary,run_212,10002238,success,TRUE,completed,3656,1168,NA
gpt_terra,quality,k_fixed,53,fixed,15,openai,gpt-5.6-terra,primary,run_213,10002239,success,TRUE,completed,3656,1024,NA
gpt_terra,quality,k_fixed,54,fixed,15,openai,gpt-5.6-terra,primary,run_214,10002240,success,TRUE,completed,3656,1127,NA
gpt_terra,quality,k_fixed,55,fixed,15,openai,gpt-5.6-terra,primary,run_215,10002241,success,TRUE,completed,3656,1406,NA
gpt_terra,quality,k_fixed,56,fixed,15,openai,gpt-5.6-terra,primary,run_216,10002242,success,TRUE,completed,3656,1157,NA
gpt_terra,quality,k_fixed,57,fixed,15,openai,gpt-5.6-terra,primary,run_217,10002243,success,TRUE,completed,3656,1010,NA
gpt_terra,quality,k_fixed,58,fixed,15,openai,gpt-5.6-terra,primary,run_218,10002244,success,TRUE,completed,3656,1033,NA
gpt_terra,quality,k_fixed,59,fixed,15,openai,gpt-5.6-terra,primary,run_219,10002245,success,TRUE,completed,3656,1186,NA
gpt_terra,quality,k_fixed,60,fixed,15,openai,gpt-5.6-terra,primary,run_220,10002246,success,TRUE,completed,3656,1051,NA
gpt_terra,quality,k_fixed,61,fixed,15,openai,gpt-5.6-terra,primary,run_221,10002247,success,TRUE,completed,3656,1271,NA
gpt_terra,quality,k_fixed,62,fixed,15,openai,gpt-5.6-terra,primary,run_222,10002248,success,TRUE,completed,3656,1173,NA
gpt_terra,quality,k_fixed,63,fixed,15,openai,gpt-5.6-terra,primary,run_223,10002249,success,TRUE,completed,3656,1198,NA
gpt_terra,quality,k_fixed,64,fixed,15,openai,gpt-5.6-terra,primary,run_224,10002250,success,TRUE,completed,3656,1008,NA
gpt_terra,quality,k_fixed,65,fixed,15,openai,gpt-5.6-terra,primary,run_225,10002251,success,TRUE,completed,3656,1164,NA
gpt_terra,quality,k_fixed,66,fixed,15,openai,gpt-5.6-terra,primary,run_226,10002252,success,TRUE,completed,3656,1064,NA
gpt_terra,quality,k_fixed,67,fixed,15,openai,gpt-5.6-terra,primary,run_227,10002253,success,TRUE,completed,3656,1001,NA
gpt_terra,quality,k_fixed,68,fixed,15,openai,gpt-5.6-terra,primary,run_228,10002254,success,TRUE,completed,3656,1193,NA
gpt_terra,quality,k_fixed,69,fixed,15,openai,gpt-5.6-terra,primary,run_229,10002255,success,TRUE,completed,3656,1054,NA
gpt_terra,quality,k_fixed,70,fixed,15,openai,gpt-5.6-terra,primary,run_230,10002256,success,TRUE,completed,3656,1010,NA
gpt_terra,quality,k_fixed,71,fixed,15,openai,gpt-5.6-terra,primary,run_231,10002257,success,TRUE,completed,3656,1173,NA
gpt_terra,quality,k_fixed,72,fixed,15,openai,gpt-5.6-terra,primary,run_232,10002258,success,TRUE,completed,3656,1187,NA
gpt_terra,quality,k_fixed,73,fixed,15,openai,gpt-5.6-terra,primary,run_233,10002259,success,TRUE,completed,3656,1003,NA
gpt_terra,quality,k_fixed,74,fixed,15,openai,gpt-5.6-terra,primary,run_234,10002260,success,TRUE,completed,3656,1157,NA
gpt_terra,quality,k_fixed,75,fixed,15,openai,gpt-5.6-terra,primary,run_235,10002261,success,TRUE,completed,3656,989,NA
gpt_terra,quality,k_fixed,76,fixed,15,openai,gpt-5.6-terra,primary,run_236,10002262,success,TRUE,completed,3656,1071,NA
gpt_terra,quality,k_fixed,77,fixed,15,openai,gpt-5.6-terra,primary,run_237,10002263,success,TRUE,completed,3656,1161,NA
gpt_terra,quality,k_fixed,78,fixed,15,openai,gpt-5.6-terra,primary,run_238,10002264,success,TRUE,completed,3656,1212,NA
gpt_terra,quality,k_fixed,79,fixed,15,openai,gpt-5.6-terra,primary,run_239,10002265,success,TRUE,completed,3656,1052,NA
gpt_terra,quality,k_fixed,80,fixed,15,openai,gpt-5.6-terra,primary,run_240,10002266,success,TRUE,completed,3656,1293,NA
gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,run_241,10002267,success,TRUE,completed,3656,1167,NA
gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,run_242,10002268,success,TRUE,completed,3656,1021,NA
gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,run_243,10002269,success,TRUE,completed,3656,1098,NA
gpt_terra,quality,k_fixed,84,fixed,15,openai,gpt-5.6-terra,primary,run_244,10002270,success,TRUE,completed,3656,989,NA
gpt_terra,quality,k_fixed,85,fixed,15,openai,gpt-5.6-terra,primary,run_245,10002271,success,TRUE,completed,3656,1206,NA
gpt_terra,quality,k_fixed,86,fixed,15,openai,gpt-5.6-terra,primary,run_246,10002272,success,TRUE,completed,3656,1099,NA
gpt_terra,quality,k_fixed,87,fixed,15,openai,gpt-5.6-terra,primary,run_247,10002273,success,TRUE,completed,3656,1017,NA
gpt_terra,quality,k_fixed,88,fixed,15,openai,gpt-5.6-terra,primary,run_248,10002274,success,TRUE,completed,3656,1495,NA
gpt_terra,quality,k_fixed,89,fixed,15,openai,gpt-5.6-terra,primary,run_249,10002275,success,TRUE,completed,3656,1623,NA
gpt_terra,quality,k_fixed,90,fixed,15,openai,gpt-5.6-terra,primary,run_250,10002276,success,TRUE,completed,3656,1460,NA
gpt_terra,quality,k_fixed,91,fixed,15,openai,gpt-5.6-terra,primary,run_251,10002277,success,TRUE,completed,3656,1188,NA
gpt_terra,quality,k_fixed,92,fixed,15,openai,gpt-5.6-terra,primary,run_252,10002278,success,TRUE,completed,3656,1153,NA
gpt_terra,quality,k_fixed,93,fixed,15,openai,gpt-5.6-terra,primary,run_253,10002279,success,TRUE,completed,3656,1008,NA
gpt_terra,quality,k_fixed,94,fixed,15,openai,gpt-5.6-terra,primary,run_254,10002280,success,TRUE,completed,3656,1003,NA
gpt_terra,quality,k_fixed,95,fixed,15,openai,gpt-5.6-terra,primary,run_255,10002281,success,TRUE,completed,3656,1193,NA
gpt_terra,quality,k_fixed,96,fixed,15,openai,gpt-5.6-terra,primary,run_256,10002282,success,TRUE,completed,3656,1437,NA
gpt_terra,quality,k_fixed,97,fixed,15,openai,gpt-5.6-terra,primary,run_257,10002283,success,TRUE,completed,3656,1014,NA
gpt_terra,quality,k_fixed,98,fixed,15,openai,gpt-5.6-terra,primary,run_258,10002284,success,TRUE,completed,3656,1294,NA
gpt_terra,quality,k_fixed,99,fixed,15,openai,gpt-5.6-terra,primary,run_259,10002285,success,TRUE,completed,3656,1184,NA
gpt_terra,quality,k_fixed,100,fixed,15,openai,gpt-5.6-terra,primary,run_260,10002286,success,TRUE,completed,3656,1027,NA
gpt_terra,quality,k_fixed,101,fixed,15,openai,gpt-5.6-terra,primary,run_261,10002287,success,TRUE,completed,3656,1005,NA
gpt_terra,quality,k_fixed,102,fixed,15,openai,gpt-5.6-terra,primary,run_262,10002288,success,TRUE,completed,3656,978,NA
gpt_terra,quality,k_fixed,103,fixed,15,openai,gpt-5.6-terra,primary,run_263,10002289,success,TRUE,completed,3656,1596,NA
gpt_terra,quality,k_fixed,104,fixed,15,openai,gpt-5.6-terra,primary,run_264,10002290,success,TRUE,completed,3656,1046,NA
gpt_terra,quality,k_fixed,105,fixed,15,openai,gpt-5.6-terra,primary,run_265,10002291,success,TRUE,completed,3656,993,NA
gpt_terra,quality,k_fixed,106,fixed,15,openai,gpt-5.6-terra,primary,run_266,10002292,success,TRUE,completed,3656,1018,NA
gpt_terra,quality,k_fixed,107,fixed,15,openai,gpt-5.6-terra,primary,run_267,10002293,success,TRUE,completed,3656,984,NA
gpt_terra,quality,k_fixed,108,fixed,15,openai,gpt-5.6-terra,primary,run_268,10002294,success,TRUE,completed,3656,1186,NA
gpt_terra,quality,k_fixed,109,fixed,15,openai,gpt-5.6-terra,primary,run_269,10002295,success,TRUE,completed,3656,1175,NA
gpt_terra,quality,k_fixed,110,fixed,15,openai,gpt-5.6-terra,primary,run_270,10002296,success,TRUE,completed,3656,1154,NA
gpt_terra,quality,k_fixed,111,fixed,15,openai,gpt-5.6-terra,primary,run_271,10002297,success,TRUE,completed,3656,1014,NA
gpt_terra,quality,k_fixed,112,fixed,15,openai,gpt-5.6-terra,primary,run_272,10002298,success,TRUE,completed,3656,1223,NA
gpt_terra,quality,k_fixed,113,fixed,15,openai,gpt-5.6-terra,primary,run_273,10002299,success,TRUE,completed,3656,1136,NA
gpt_terra,quality,k_fixed,114,fixed,15,openai,gpt-5.6-terra,primary,run_274,10002300,success,TRUE,completed,3656,1002,NA
gpt_terra,quality,k_fixed,115,fixed,15,openai,gpt-5.6-terra,primary,run_275,10002301,success,TRUE,completed,3656,1220,NA
gpt_terra,quality,k_fixed,116,fixed,15,openai,gpt-5.6-terra,primary,run_276,10002302,success,TRUE,completed,3656,1307,NA
gpt_terra,quality,k_fixed,117,fixed,15,openai,gpt-5.6-terra,primary,run_277,10002303,success,TRUE,completed,3656,1065,NA
gpt_terra,quality,k_fixed,118,fixed,15,openai,gpt-5.6-terra,primary,run_278,10002304,success,TRUE,completed,3656,1383,NA
gpt_terra,quality,k_fixed,119,fixed,15,openai,gpt-5.6-terra,primary,run_279,10002305,success,TRUE,completed,3656,979,NA
gpt_terra,quality,k_fixed,120,fixed,15,openai,gpt-5.6-terra,primary,run_280,10002306,success,TRUE,completed,3656,1020,NA
gpt_terra,quality,k_fixed,121,fixed,15,openai,gpt-5.6-terra,primary,run_281,10002307,success,TRUE,completed,3656,1006,NA
gpt_terra,quality,k_fixed,122,fixed,15,openai,gpt-5.6-terra,primary,run_282,10002308,success,TRUE,completed,3656,1254,NA
gpt_terra,quality,k_fixed,123,fixed,15,openai,gpt-5.6-terra,primary,run_283,10002309,success,TRUE,completed,3656,1171,NA
gpt_terra,quality,k_fixed,124,fixed,15,openai,gpt-5.6-terra,primary,run_284,10002310,success,TRUE,completed,3656,1047,NA
gpt_terra,quality,k_fixed,125,fixed,15,openai,gpt-5.6-terra,primary,run_285,10002311,success,TRUE,completed,3656,1183,NA
gpt_terra,quality,k_fixed,126,fixed,15,openai,gpt-5.6-terra,primary,run_286,10002312,success,TRUE,completed,3656,1200,NA
gpt_terra,quality,k_fixed,127,fixed,15,openai,gpt-5.6-terra,primary,run_287,10002313,success,TRUE,completed,3656,996,NA
gpt_terra,quality,k_fixed,128,fixed,15,openai,gpt-5.6-terra,primary,run_288,10002314,success,TRUE,completed,3656,1072,NA
gpt_terra,quality,k_fixed,129,fixed,15,openai,gpt-5.6-terra,primary,run_289,10002315,success,TRUE,completed,3656,1156,NA
gpt_terra,quality,k_fixed,130,fixed,15,openai,gpt-5.6-terra,primary,run_290,10002316,success,TRUE,completed,3656,1013,NA
gpt_terra,quality,k_fixed,131,fixed,15,openai,gpt-5.6-terra,primary,run_291,10002317,success,TRUE,completed,3656,1139,NA
gpt_terra,quality,k_fixed,132,fixed,15,openai,gpt-5.6-terra,primary,run_292,10002318,success,TRUE,completed,3656,1195,NA
gpt_terra,quality,k_fixed,133,fixed,15,openai,gpt-5.6-terra,primary,run_293,10002319,success,TRUE,completed,3656,1201,NA
gpt_terra,quality,k_fixed,134,fixed,15,openai,gpt-5.6-terra,primary,run_294,10002320,success,TRUE,completed,3656,1021,NA
gpt_terra,quality,k_fixed,135,fixed,15,openai,gpt-5.6-terra,primary,run_295,10002321,success,TRUE,completed,3656,1158,NA
gpt_terra,quality,k_fixed,136,fixed,15,openai,gpt-5.6-terra,primary,run_296,10002322,success,TRUE,completed,3656,1206,NA
gpt_terra,quality,k_fixed,137,fixed,15,openai,gpt-5.6-terra,primary,run_297,10002323,success,TRUE,completed,3656,1157,NA
gpt_terra,quality,k_fixed,138,fixed,15,openai,gpt-5.6-terra,primary,run_298,10002324,success,TRUE,completed,3656,1047,NA
gpt_terra,quality,k_fixed,139,fixed,15,openai,gpt-5.6-terra,primary,run_299,10002325,success,TRUE,completed,3656,1028,NA
gpt_terra,quality,k_fixed,140,fixed,15,openai,gpt-5.6-terra,primary,run_300,10002326,success,TRUE,completed,3656,1196,NA
gpt_terra,quality,k_fixed,141,fixed,15,openai,gpt-5.6-terra,primary,run_301,10002327,success,TRUE,completed,3656,1119,NA
gpt_terra,quality,k_fixed,142,fixed,15,openai,gpt-5.6-terra,primary,run_302,10002328,success,TRUE,completed,3656,1018,NA
gpt_terra,quality,k_fixed,143,fixed,15,openai,gpt-5.6-terra,primary,run_303,10002329,success,TRUE,completed,3656,1212,NA
gpt_terra,quality,k_fixed,144,fixed,15,openai,gpt-5.6-terra,primary,run_304,10002330,success,TRUE,completed,3656,1236,NA
gpt_terra,quality,k_fixed,145,fixed,15,openai,gpt-5.6-terra,primary,run_305,10002331,success,TRUE,completed,3656,1158,NA
gpt_terra,quality,k_fixed,146,fixed,15,openai,gpt-5.6-terra,primary,run_306,10002332,success,TRUE,completed,3656,1198,NA
gpt_terra,quality,k_fixed,147,fixed,15,openai,gpt-5.6-terra,primary,run_307,10002333,success,TRUE,completed,3656,1128,NA
gpt_terra,quality,k_fixed,148,fixed,15,openai,gpt-5.6-terra,primary,run_308,10002334,success,TRUE,completed,3656,1076,NA
gpt_terra,quality,k_fixed,149,fixed,15,openai,gpt-5.6-terra,primary,run_309,10002335,success,TRUE,completed,3656,1191,NA
gpt_terra,quality,k_fixed,150,fixed,15,openai,gpt-5.6-terra,primary,run_310,10002336,success,TRUE,completed,3656,1033,NA
gpt_terra,quality,k_fixed,151,fixed,15,openai,gpt-5.6-terra,primary,run_311,10002337,success,TRUE,completed,3656,1167,NA
gpt_terra,quality,k_fixed,152,fixed,15,openai,gpt-5.6-terra,primary,run_312,10002338,success,TRUE,completed,3656,1047,NA
gpt_terra,quality,k_fixed,153,fixed,15,openai,gpt-5.6-terra,primary,run_313,10002339,success,TRUE,completed,3656,1176,NA
gpt_terra,quality,k_fixed,154,fixed,15,openai,gpt-5.6-terra,primary,run_314,10002340,success,TRUE,completed,3656,1293,NA
gpt_terra,quality,k_fixed,155,fixed,15,openai,gpt-5.6-terra,primary,run_315,10002341,success,TRUE,completed,3656,1381,NA
gpt_terra,quality,k_fixed,156,fixed,15,openai,gpt-5.6-terra,primary,run_316,10002342,success,TRUE,completed,3656,1171,NA
gpt_terra,quality,k_fixed,157,fixed,15,openai,gpt-5.6-terra,primary,run_317,10002343,success,TRUE,completed,3656,1169,NA
gpt_terra,quality,k_fixed,158,fixed,15,openai,gpt-5.6-terra,primary,run_318,10002344,success,TRUE,completed,3656,1139,NA
gpt_terra,quality,k_fixed,159,fixed,15,openai,gpt-5.6-terra,primary,run_319,10002345,success,TRUE,completed,3656,1333,NA
gpt_terra,quality,k_fixed,160,fixed,15,openai,gpt-5.6-terra,primary,run_320,10002346,success,TRUE,completed,3656,1045,NA
gpt_terra,creativity,k_fixed,1,fixed,15,openai,gpt-5.6-terra,primary,run_321,10002347,success,TRUE,completed,3682,1135,NA
gpt_terra,creativity,k_fixed,2,fixed,15,openai,gpt-5.6-terra,primary,run_322,10002348,success,TRUE,completed,3682,1144,NA
gpt_terra,creativity,k_fixed,3,fixed,15,openai,gpt-5.6-terra,primary,run_323,10002349,success,TRUE,completed,3682,1031,NA
gpt_terra,creativity,k_fixed,4,fixed,15,openai,gpt-5.6-terra,primary,run_324,10002350,success,TRUE,completed,3682,1165,NA
gpt_terra,creativity,k_fixed,5,fixed,15,openai,gpt-5.6-terra,primary,run_325,10002351,success,TRUE,completed,3682,1133,NA
gpt_terra,creativity,k_fixed,6,fixed,15,openai,gpt-5.6-terra,primary,run_326,10002352,success,TRUE,completed,3682,1186,NA
gpt_terra,creativity,k_fixed,7,fixed,15,openai,gpt-5.6-terra,primary,run_327,10002353,success,TRUE,completed,3682,992,NA
gpt_terra,creativity,k_fixed,8,fixed,15,openai,gpt-5.6-terra,primary,run_328,10002354,success,TRUE,completed,3682,1188,NA
gpt_terra,creativity,k_fixed,9,fixed,15,openai,gpt-5.6-terra,primary,run_329,10002355,success,TRUE,completed,3682,997,NA
gpt_terra,creativity,k_fixed,10,fixed,15,openai,gpt-5.6-terra,primary,run_330,10002356,success,TRUE,completed,3682,1236,NA
gpt_terra,creativity,k_fixed,11,fixed,15,openai,gpt-5.6-terra,primary,run_331,10002357,success,TRUE,completed,3682,978,NA
gpt_terra,creativity,k_fixed,12,fixed,15,openai,gpt-5.6-terra,primary,run_332,10002358,success,TRUE,completed,3682,1221,NA
gpt_terra,creativity,k_fixed,13,fixed,15,openai,gpt-5.6-terra,primary,run_333,10002359,success,TRUE,completed,3682,1155,NA
gpt_terra,creativity,k_fixed,14,fixed,15,openai,gpt-5.6-terra,primary,run_334,10002360,success,TRUE,completed,3682,988,NA
gpt_terra,creativity,k_fixed,15,fixed,15,openai,gpt-5.6-terra,primary,run_335,10002361,success,TRUE,completed,3682,1000,NA
gpt_terra,creativity,k_fixed,16,fixed,15,openai,gpt-5.6-terra,primary,run_336,10002362,success,TRUE,completed,3682,1052,NA
gpt_terra,creativity,k_fixed,17,fixed,15,openai,gpt-5.6-terra,primary,run_337,10002363,success,TRUE,completed,3682,986,NA
gpt_terra,creativity,k_fixed,18,fixed,15,openai,gpt-5.6-terra,primary,run_338,10002364,success,TRUE,completed,3682,1166,NA
gpt_terra,creativity,k_fixed,19,fixed,15,openai,gpt-5.6-terra,primary,run_339,10002365,success,TRUE,completed,3682,982,NA
gpt_terra,creativity,k_fixed,20,fixed,15,openai,gpt-5.6-terra,primary,run_340,10002366,success,TRUE,completed,3682,1179,NA
gpt_terra,creativity,k_fixed,21,fixed,15,openai,gpt-5.6-terra,primary,run_341,10002367,success,TRUE,completed,3682,997,NA
gpt_terra,creativity,k_fixed,22,fixed,15,openai,gpt-5.6-terra,primary,run_342,10002368,success,TRUE,completed,3682,1165,NA
gpt_terra,creativity,k_fixed,23,fixed,15,openai,gpt-5.6-terra,primary,run_343,10002369,success,TRUE,completed,3682,1046,NA
gpt_terra,creativity,k_fixed,24,fixed,15,openai,gpt-5.6-terra,primary,run_344,10002370,success,TRUE,completed,3682,1034,NA
gpt_terra,creativity,k_fixed,25,fixed,15,openai,gpt-5.6-terra,primary,run_345,10002371,success,TRUE,completed,3682,1002,NA
gpt_terra,creativity,k_fixed,26,fixed,15,openai,gpt-5.6-terra,primary,run_346,10002372,success,TRUE,completed,3682,1153,NA
gpt_terra,creativity,k_fixed,27,fixed,15,openai,gpt-5.6-terra,primary,run_347,10002373,success,TRUE,completed,3682,1177,NA
gpt_terra,creativity,k_fixed,28,fixed,15,openai,gpt-5.6-terra,primary,run_348,10002374,success,TRUE,completed,3682,962,NA
gpt_terra,creativity,k_fixed,29,fixed,15,openai,gpt-5.6-terra,primary,run_349,10002375,success,TRUE,completed,3682,1143,NA
gpt_terra,creativity,k_fixed,30,fixed,15,openai,gpt-5.6-terra,primary,run_350,10002376,success,TRUE,completed,3682,979,NA
gpt_terra,creativity,k_fixed,31,fixed,15,openai,gpt-5.6-terra,primary,run_351,10002377,success,TRUE,completed,3682,1035,NA
gpt_terra,creativity,k_fixed,32,fixed,15,openai,gpt-5.6-terra,primary,run_352,10002378,success,TRUE,completed,3682,995,NA
gpt_terra,creativity,k_fixed,33,fixed,15,openai,gpt-5.6-terra,primary,run_353,10002379,success,TRUE,completed,3682,991,NA
gpt_terra,creativity,k_fixed,34,fixed,15,openai,gpt-5.6-terra,primary,run_354,10002380,success,TRUE,completed,3682,1178,NA
gpt_terra,creativity,k_fixed,35,fixed,15,openai,gpt-5.6-terra,primary,run_355,10002381,success,TRUE,completed,3682,1166,NA
gpt_terra,creativity,k_fixed,36,fixed,15,openai,gpt-5.6-terra,primary,run_356,10002382,success,TRUE,completed,3682,1152,NA
gpt_terra,creativity,k_fixed,37,fixed,15,openai,gpt-5.6-terra,primary,run_357,10002383,success,TRUE,completed,3682,1046,NA
gpt_terra,creativity,k_fixed,38,fixed,15,openai,gpt-5.6-terra,primary,run_358,10002384,success,TRUE,completed,3682,1032,NA
gpt_terra,creativity,k_fixed,39,fixed,15,openai,gpt-5.6-terra,primary,run_359,10002385,success,TRUE,completed,3682,1181,NA
gpt_terra,creativity,k_fixed,40,fixed,15,openai,gpt-5.6-terra,primary,run_360,10002386,success,TRUE,completed,3682,1018,NA
gpt_terra,creativity,k_fixed,41,fixed,15,openai,gpt-5.6-terra,primary,run_361,10002387,success,TRUE,completed,3682,1183,NA
gpt_terra,creativity,k_fixed,42,fixed,15,openai,gpt-5.6-terra,primary,run_362,10002388,success,TRUE,completed,3682,1156,NA
gpt_terra,creativity,k_fixed,43,fixed,15,openai,gpt-5.6-terra,primary,run_363,10002389,success,TRUE,completed,3682,996,NA
gpt_terra,creativity,k_fixed,44,fixed,15,openai,gpt-5.6-terra,primary,run_364,10002390,success,TRUE,completed,3682,1017,NA
gpt_terra,creativity,k_fixed,45,fixed,15,openai,gpt-5.6-terra,primary,run_365,10002391,success,TRUE,completed,3682,1205,NA
gpt_terra,creativity,k_fixed,46,fixed,15,openai,gpt-5.6-terra,primary,run_366,10002392,success,TRUE,completed,3682,1154,NA
gpt_terra,creativity,k_fixed,47,fixed,15,openai,gpt-5.6-terra,primary,run_367,10002393,success,TRUE,completed,3682,1186,NA
gpt_terra,creativity,k_fixed,48,fixed,15,openai,gpt-5.6-terra,primary,run_368,10002394,success,TRUE,completed,3682,1122,NA
gpt_terra,creativity,k_fixed,49,fixed,15,openai,gpt-5.6-terra,primary,run_369,10002395,success,TRUE,completed,3682,1184,NA
gpt_terra,creativity,k_fixed,50,fixed,15,openai,gpt-5.6-terra,primary,run_370,10002396,success,TRUE,completed,3682,1054,NA
gpt_terra,creativity,k_fixed,51,fixed,15,openai,gpt-5.6-terra,primary,run_371,10002397,success,TRUE,completed,3682,1004,NA
gpt_terra,creativity,k_fixed,52,fixed,15,openai,gpt-5.6-terra,primary,run_372,10002398,success,TRUE,completed,3682,1302,NA
gpt_terra,creativity,k_fixed,53,fixed,15,openai,gpt-5.6-terra,primary,run_373,10002399,success,TRUE,completed,3682,1011,NA
gpt_terra,creativity,k_fixed,54,fixed,15,openai,gpt-5.6-terra,primary,run_374,10002400,success,TRUE,completed,3682,1223,NA
gpt_terra,creativity,k_fixed,55,fixed,15,openai,gpt-5.6-terra,primary,run_375,10002401,success,TRUE,completed,3682,1148,NA
gpt_terra,creativity,k_fixed,56,fixed,15,openai,gpt-5.6-terra,primary,run_376,10002402,success,TRUE,completed,3682,1174,NA
gpt_terra,creativity,k_fixed,57,fixed,15,openai,gpt-5.6-terra,primary,run_377,10002403,success,TRUE,completed,3682,975,NA
gpt_terra,creativity,k_fixed,58,fixed,15,openai,gpt-5.6-terra,primary,run_378,10002404,success,TRUE,completed,3682,1062,NA
gpt_terra,creativity,k_fixed,59,fixed,15,openai,gpt-5.6-terra,primary,run_379,10002405,success,TRUE,completed,3682,1181,NA
gpt_terra,creativity,k_fixed,60,fixed,15,openai,gpt-5.6-terra,primary,run_380,10002406,success,TRUE,completed,3682,1194,NA
gpt_terra,creativity,k_fixed,61,fixed,15,openai,gpt-5.6-terra,primary,run_381,10002407,success,TRUE,completed,3682,1131,NA
gpt_terra,creativity,k_fixed,62,fixed,15,openai,gpt-5.6-terra,primary,run_382,10002408,success,TRUE,completed,3682,1015,NA
gpt_terra,creativity,k_fixed,63,fixed,15,openai,gpt-5.6-terra,primary,run_383,10002409,success,TRUE,completed,3682,1036,NA
gpt_terra,creativity,k_fixed,64,fixed,15,openai,gpt-5.6-terra,primary,run_384,10002410,success,TRUE,completed,3682,1203,NA
gpt_terra,creativity,k_fixed,65,fixed,15,openai,gpt-5.6-terra,primary,run_385,10002411,success,TRUE,completed,3682,1340,NA
gpt_terra,creativity,k_fixed,66,fixed,15,openai,gpt-5.6-terra,primary,run_386,10002412,success,TRUE,completed,3682,1144,NA
gpt_terra,creativity,k_fixed,67,fixed,15,openai,gpt-5.6-terra,primary,run_387,10002413,success,TRUE,completed,3682,1202,NA
gpt_terra,creativity,k_fixed,68,fixed,15,openai,gpt-5.6-terra,primary,run_388,10002414,success,TRUE,completed,3682,1192,NA
gpt_terra,creativity,k_fixed,69,fixed,15,openai,gpt-5.6-terra,primary,run_389,10002415,success,TRUE,completed,3682,1033,NA
gpt_terra,creativity,k_fixed,70,fixed,15,openai,gpt-5.6-terra,primary,run_390,10002416,success,TRUE,completed,3682,1035,NA
gpt_terra,creativity,k_fixed,71,fixed,15,openai,gpt-5.6-terra,primary,run_391,10002417,success,TRUE,completed,3682,1160,NA
gpt_terra,creativity,k_fixed,72,fixed,15,openai,gpt-5.6-terra,primary,run_392,10002418,success,TRUE,completed,3682,1007,NA
gpt_terra,creativity,k_fixed,73,fixed,15,openai,gpt-5.6-terra,primary,run_393,10002419,success,TRUE,completed,3682,1216,NA
gpt_terra,creativity,k_fixed,74,fixed,15,openai,gpt-5.6-terra,primary,run_394,10002420,success,TRUE,completed,3682,1245,NA
gpt_terra,creativity,k_fixed,75,fixed,15,openai,gpt-5.6-terra,primary,run_395,10002421,success,TRUE,completed,3682,1178,NA
gpt_terra,creativity,k_fixed,76,fixed,15,openai,gpt-5.6-terra,primary,run_396,10002422,success,TRUE,completed,3682,1051,NA
gpt_terra,creativity,k_fixed,77,fixed,15,openai,gpt-5.6-terra,primary,run_397,10002423,success,TRUE,completed,3682,1167,NA
gpt_terra,creativity,k_fixed,78,fixed,15,openai,gpt-5.6-terra,primary,run_398,10002424,success,TRUE,completed,3682,1169,NA
gpt_terra,creativity,k_fixed,79,fixed,15,openai,gpt-5.6-terra,primary,run_399,10002425,success,TRUE,completed,3682,1004,NA
gpt_terra,creativity,k_fixed,80,fixed,15,openai,gpt-5.6-terra,primary,run_400,10002426,success,TRUE,completed,3682,1123,NA
gpt_terra,creativity,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,run_401,10002427,success,TRUE,completed,3682,1166,NA
gpt_terra,creativity,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,run_402,10002428,success,TRUE,completed,3682,1005,NA
gpt_terra,creativity,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,run_403,10002429,success,TRUE,completed,3682,1108,NA
gpt_terra,creativity,k_fixed,84,fixed,15,openai,gpt-5.6-terra,primary,run_404,10002430,success,TRUE,completed,3682,1068,NA
